precio_lici,tipo_cont,tipo_pro,por_adj
100000.0,Servicios,Abierto simplificado,0.01016838507942551
54000.0,Servicios,Abierto simplificado,0.3
100000.0,Servicios,Abierto,0.009033423667570008
123966.94,Servicios,Abierto,0.6811370573870574
206829.7,Servicios,Abierto,0.05222972222222222
108546.32,Servicios,Abierto,0.054528835263796156
347662.53,Obras,Abierto,0.1016431990521327
197056.23,Servicios,Abierto,1.9799503323351104
125984.68,Obras,Abierto simplificado,0.946093123168537
138395.41,Suministros,Abierto,0.22167539553502413
30000.0,Servicios,Abierto simplificado,0.22532374100719424
541322.31,Obras,Abierto,2.9455931013431016
564126.51,Servicios,Abierto,0.0836645558250539
372251.91,Obras,Abierto simplificado,0.5739544109919077
8700.0,Servicios,Abierto simplificado,0.0015189433182730976
128785.8,Suministros,Abierto,0.30842986213402923
99464.85,Suministros,Abierto simplificado,0.5734038964054397
27433.0,Suministros,Abierto,0.003581232955379719
102000.0,Servicios,Abierto,0.007842415969723845
315386.51,Suministros,Abierto,0.020040022294876687
195000.0,Servicios,Abierto,0.8821600935630959
25619.84,Servicios,Abierto simplificado,0.0029601799921447802
11779.2,Servicios,Abierto simplificado,0.0661010101010101
405864.05,Obras,Abierto simplificado,0.13269459190592983
218147.6,Suministros,Abierto,0.050714840084454406
310000.0,Servicios,Abierto,0.016949288838646902
87466.71,Obras,Abierto simplificado,0.0844635757169393
115559.71,Obras,Abierto simplificado,0.6808947151059775
56700.0,Suministros,Abierto simplificado,0.02527396284816611
147383.82,Suministros,Abierto,0.16149763734487305
208500.0,Suministros,Abierto,0.09191797844493554
85950.41,Servicios,Abierto,0.0723790246940091
327102.8,Suministros,Abierto,0.20574230874490618
15000.0,Servicios,Abierto simplificado,0.0005646666676946496
160661.16,Servicios,Abierto,0.0194333652906177
124710.0,Suministros,Abierto,0.03322983819849875
117830.0,Suministros,Abierto,0.15960992096505824
23140.5,Suministros,Abierto simplificado,0.0013392384909256215
48368.94,Obras,Abierto simplificado,0.03811626773049646
27000.0,Servicios,Abierto simplificado,0.0007977605824517996
50350.0,Servicios,Abierto simplificado,0.03347212064673314
125289.76,Obras,Abierto simplificado,0.1368608539331646
280000.0,Servicios,Abierto,0.015367430881686588
119499.8,Obras,Abierto,0.5605897695714178
72300.01,Obras,Abierto,0.005164286428571428
659578.44,Obras,Abierto simplificado,0.04307411888479748
100000.0,Servicios,Abierto simplificado,0.22774063075045092
384711.61,Obras,Abierto,3.3252610302657657
14789.68,Suministros,Abierto simplificado,0.00024149696320114325
28633.53,Servicios,Abierto simplificado,0.07975843558664292
185486.4,Suministros,Abierto,0.19448860614340008
37845.0,Servicios,Abierto simplificado,1.18125
32782.0,Servicios,Abierto simplificado,0.7130434782608696
90000.0,Servicios,Abierto simplificado,0.009224592193754086
2066.12,Servicios,Abierto simplificado,0.00010917180298236402
383840.0,Servicios,Abierto,0.017547569449738277
29380.0,Servicios,Abierto simplificado,0.003739047619047619
92500.0,Servicios,Abierto simplificado,0.011316199734041738
56809.0,Servicios,Abierto,0.0007715100078180334
633209.2,Servicios,Abierto,0.05411821822720952
403920.0,Servicios,Abierto,0.21290534195312869
170100.0,Servicios,Abierto,0.2969041587622355
492264.27,Suministros,Abierto,0.46677025709219855
294800.0,Servicios,Abierto,1.6377777777777778
585089.47,Suministros,Abierto,0.14537615384615385
289237.59,Obras,Abierto,0.09619653491520204
35802.09,Servicios,Abierto simplificado,0.030213339489418727
95000.0,Servicios,Abierto,0.04959216965742251
34768.0,Suministros,Abierto simplificado,0.00307584031607908
401996.18,Obras,Abierto,0.9798008639910813
20550.0,Servicios,Abierto simplificado,0.008772752788934954
36000.0,Servicios,Abierto simplificado,0.1434565864505254
360000.0,Servicios,Abierto,0.14495798324403292
65000.0,Servicios,Abierto,1.8992078376858754
615953.15,Servicios,Abierto,0.9831363322884012
448487.2,Obras,Abierto,8.992168249999999
1400.0,Servicios,Abierto simplificado,1.5
1652.0,Servicios,Abierto simplificado,0.016314843507902077
82626.31,Obras,Abierto simplificado,0.36267957169184867
156494.8,Suministros,Abierto,0.009053862668691272
130000.0,Servicios,Abierto,0.021669997833000217
187500.0,Servicios,Abierto,0.24720442989613894
10000.0,Servicios,Abierto simplificado,0.028416330079520744
604847.1,Servicios,Abierto,0.010678133799804432
413650.34,Obras,Abierto simplificado,0.41410768439108064
28874.0,Servicios,Abierto simplificado,0.09322845068201042
206373.55,Obras,Abierto simplificado,1.655652228499686
40000.0,Servicios,Abierto,0.0030303630636319043
94608.0,Servicios,Abierto,0.003346613974558733
178105.76,Servicios,Abierto,0.15890534389336664
308429.68,Obras,Abierto,0.8042892266666667
169234.98,Servicios,Abierto,2.9393564356435643e-05
231404.96,Servicios,Abierto,0.3348201457506678
375144.0,Servicios,Abierto,3.11742
51718.66,Obras,Abierto simplificado,0.19840654107796965
11100.0,Suministros,Abierto simplificado,0.014701705024383305
443508.24,Obras,Abierto simplificado,0.04001607330159854
78290.8,Servicios,Abierto,0.09868324240062354
244674.0,Suministros,Abierto,0.5711553139815144
206800.0,Servicios,Abierto,0.47829035573504014
346432.0,Servicios,Abierto,0.04291955279711506
440000.0,Servicios,Abierto,4.802637362637363
50649.95,Obras,Abierto simplificado,0.07408044750689681
300826.45,Servicios,Abierto,0.1589535872427439
61911.53,Obras,Abierto simplificado,0.11510867059860348
179520.0,Servicios,Abierto,0.2164814403974663
175995.45,Suministros,Abierto,6.989244435263714
219888.08,Suministros,Abierto,0.04061540159924671
95454.55,Servicios,Abierto simplificado,0.0038777089255342513
148290.41,Suministros,Abierto,0.0039529825426548254
150679.36,Suministros,Abierto,0.12642064516129034
81967.05,Obras,Abierto simplificado,0.07072196533186575
44628.12,Servicios,Abierto,0.002936583455250028
77000.0,Servicios,Abierto simplificado,0.025888927477862315
489800.0,Servicios,Abierto,0.03852320554574707
61911.53,Obras,Abierto simplificado,0.055106338785653346
49200.0,Servicios,Abierto simplificado,0.015204292617147994
142500.0,Servicios,Abierto,0.002696252558896048
90247.93,Servicios,Abierto,0.02355506243213898
400000.0,Suministros,Abierto,0.032001930364622504
215506.34,Suministros,Abierto,0.05813070391887143
50160.0,Servicios,Abierto simplificado,0.016228013959280668
78296.4,Servicios,Abierto simplificado,0.08959064051259463
27574.9,Servicios,Abierto simplificado,0.00825773466277116
49586.78,Obras,Abierto simplificado,0.011499472202674173
134400.0,Suministros,Abierto,0.2664467801154452
168500.0,Servicios,Abierto,0.05278365045806906
218958.3,Servicios,Abierto,0.03375896140351575
19868.2,Servicios,Abierto,0.0004788220535624382
365328.0,Servicios,Abierto,0.38795624107700644
41795.64,Obras,Abierto simplificado,0.012925097621583245
126000.0,Suministros,Abierto,0.045086019197154166
57851.24,Obras,Abierto simplificado,0.06791197973596676
27109.8,Servicios,Abierto simplificado,0.017877649833948912
15419.0,Suministros,Abierto simplificado,0.011781142978149027
23400.0,Suministros,Abierto,0.04138203109445817
89540.0,Servicios,Abierto,0.004718791106141157
547802.97,Servicios,Abierto,0.04147520243276982
216000.0,Servicios,Abierto,0.08181818181818182
636069.45,Servicios,Abierto,0.004116598110305301
149851.0,Obras,Abierto simplificado,0.15924842962962962
57851.24,Obras,Abierto simplificado,0.014443855358950328
561394.34,Obras,Abierto,0.03626768584556106
11200.0,Servicios,Abierto simplificado,0.004516185702049666
520402.2,Servicios,Abierto,0.13483283219945044
49297.73,Obras,Abierto simplificado,0.20819701017016948
124528.91,Suministros,Abierto,1.2493777174293705
743801.61,Servicios,Abierto,5.158840449438202
176716.8,Servicios,Abierto,0.248140350877193
416000.0,Servicios,Abierto,0.10425256755228225
186180.0,Servicios,Abierto,0.00306720115658325
413244.55,Obras,Abierto,2.4371428571428573
97190.08,Servicios,Abierto simplificado,0.40232489338390326
626168.22,Obras,Abierto simplificado,0.3783974298245614
253440.0,Suministros,Abierto,0.04867517232724087
20560.74,Servicios,Abierto,0.06385568264119489
58488.86,Servicios,Abierto simplificado,0.00799813148825199
580818.72,Servicios,Abierto,0.10165062875635221
372833.44,Servicios,Abierto,0.05250793529830026
95400.0,Servicios,Abierto simplificado,0.2417391304347826
154025.0,Servicios,Abierto,0.1749394389063609
90826.44,Obras,Abierto,1.03305
95408.5,Suministros,Abierto,0.2691400152545735
186915.88,Obras,Abierto simplificado,0.28380180314661496
19834.71,Suministros,Abierto simplificado,0.0021833815234280295
429657.95,Obras,Abierto,0.11956088810723858
198493.0,Suministros,Abierto,8.240608960093686
635040.0,Suministros,Abierto,10.155440414507773
92710.48,Servicios,Abierto simplificado,2.8610707527314427
10800.0,Servicios,Abierto simplificado,0.009782608695652175
96000.0,Servicios,Abierto simplificado,0.03619622641509434
327102.8,Obras,Abierto simplificado,1.7076949891346236
264462.8,Servicios,Abierto,0.1883251868562574
160138.93,Obras,Abierto,0.06040922991428952
11616.0,Servicios,Abierto simplificado,0.29333333333333333
96783.58,Suministros,Abierto simplificado,0.04266955266955267
198660.0,Suministros,Abierto,0.06278126504278214
270000.0,Servicios,Abierto,0.014926917604449618
279362.64,Servicios,Abierto,0.11722806906659593
145965.02,Obras,Abierto simplificado,0.7945731583409104
140227.0,Obras,Abierto simplificado,0.10402399503534622
467251.2,Servicios,Abierto,0.15379493618258344
460267.12,Obras,Abierto simplificado,16.65290285714286
84807.0,Servicios,Abierto simplificado,0.25878006705074375
455752.08,Servicios,Abierto,0.23845720640160853
41322.3,Suministros,Abierto simplificado,0.1743255873145155
57851.24,Obras,Abierto simplificado,0.5772239247859552
469918.8,Suministros,Abierto,5.186453359425962
393000.0,Servicios,Abierto,0.6894736842105263
424294.5,Suministros,Abierto,0.10076026536377485
81045.56,Servicios,Abierto simplificado,1.954732510288066
469700.0,Servicios,Abierto,8.473756304744105
278138.46,Obras,Abierto,10.11404958677686
7236.2,Obras,Abierto simplificado,0.015950232507755444
291850.0,Suministros,Abierto,2.9725462412491437
247933.88,Obras,Abierto simplificado,8.540145985401459
748800.0,Suministros,Abierto,0.16632646684723823
86056.2,Obras,Abierto,3.6372193589466613
54800.0,Suministros,Abierto simplificado,0.675061880672395
558000.0,Servicios,Abierto,0.6847451248543719
114661.33,Obras,Abierto simplificado,2.4385889079473984
180000.0,Servicios,Abierto,0.014123799164189661
273057.85,Obras,Abierto simplificado,0.11108929008872406
35622.96,Servicios,Abierto simplificado,0.3919388689137687
99173.55,Suministros,Abierto simplificado,0.317455769050267
243297.6,Obras,Abierto simplificado,0.34422304585862273
298879.12,Obras,Abierto,0.762923262366938
92400.0,Servicios,Abierto,0.3922947758421707
132888.0,Suministros,Abierto,0.04109348129984302
183970.0,Obras,Abierto simplificado,0.15298557894736842
82529.18,Obras,Abierto simplificado,0.06507594855780709
30523.2,Suministros,Abierto simplificado,0.056253333333333336
63672.49,Obras,Abierto simplificado,0.2653020119475393
212796.72,Suministros,Abierto,1.8450871428571427
98997.65,Suministros,Abierto simplificado,0.5387418176164191
104589.8,Obras,Abierto simplificado,0.02459742187810676
77332.45,Obras,Abierto simplificado,0.7956583023257916
48308.6,Obras,Abierto simplificado,0.6049166666666667
378979.97,Servicios,Abierto,10.100109322033898
